numrodeligne,dataentryby,source,sourcepath,sourcetype,sheet,year,exportsimports,marchandises,direction,pays,quantit,quantity_unit,prix_unitaire,value,probleme,remarks
1,Requia,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1759,Local,1,1759,Exports,Acier,Marseille,Pour l'Espagne,33488,Livres,"0,35",11720,"0,8",
2,Requia,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1759,Local,1,1759,Exports,ajamis,Marseille,Pour l'Espagne,4037,Pieces,9,36333,0,
3,Requia,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1759,Local,1,1759,Exports,Alaya,Marseille,Pour l'Espagne,4,Pieces,"3,5",14,0,
4,Requia,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1759,Local,1,1759,Exports,alun,Marseille,Pour l'Espagne,21342,Livres,"0,2",4268,"0,4",
5,Requia,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1759,Local,1,1759,Exports,Amadou,Marseille,Pour l'Espagne,1944,Livres,1,1944,0,
6,Requia,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1759,Local,1,1759,Exports,Amandes,Marseille,Pour l'Espagne,6660,Livres,"0,25",1665,0,
7,Requia,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1759,Local,1,1759,Exports,Amidon,Marseille,Pour l'Espagne,7878,Livres,"0,2",1575,"0,6",
8,Requia,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1759,Local,1,1759,Exports,Anis,Marseille,Pour l'Espagne,1103,Livres,"0,2",220,"0,6",
9,Requia,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1759,Local,1,1759,Exports,Antimoine,Marseille,Pour l'Espagne,721,Livres,"0,12",86,"0,52",
10,Requia,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1759,Local,1,1759,Exports,Argent vif,Marseille,Pour l'Espagne,50,Livres,3,150,0,
11,Requia,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1759,Local,1,1759,Exports,Avirons,Marseille,Pour l'Espagne,23,Paires,"3,5",80,"0,5",
12,Requia,Archives de la CCI de Marseille - I 23 ,Local/Marseille/Archives_de_la_CCI_de_Marseille-I23/Marseille – Exports – 1759,Local,1,1759,Exports,Baguettes a fusils,Marseille,Pour l'Espagne,5000,Livres,"0,2",1000,0,
