source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Local,1726,Marseille,,Hollande,Imports,Chair salée,,,"357,3",,1985,livres,"0,18",sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,1,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Canelle,,,1715,,343,livres,5,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,2,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Epicerie,,,2622,,437,livres,6,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,3,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Fromage,,,550,,2750,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,4,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Gerofle,,,"4296,5",,661,livres,"6,5",sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,5,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Harans,,,"57,6",,3200,Nombre,"0,018",sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,6,,,,,Hasna,,3200 en nombre 18 livres le millier,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Morue,,,528,,2640,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,7,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Muscade,,,1729,,266,livres,"6,5",sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,8,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Poivre,,,53307,,88845,livres,"0,6",sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,9,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Saumon Salé,,,1520,,38,barils,40,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,10,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Saumon Salé,,,"5641,5",,37610,livres,"0,15",sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,11,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Thé,,,60,,15,livres,4,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,12,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Argent vif,,,568,,142,livres,4,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,13,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Acier,,,"28,75",,115,livres,"0,25",sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,14,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Azur comun,,,"304,5",,870,livres,"0,35",sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,15,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Amidon,,,"1510,6",,10790,livres,"0,14",sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,16,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Arcenic,,,"2,8",,20,livres,"0,14",sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,17,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Borax,,,"37,5",,25,livres,"1,5",sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,18,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Balaine Coupée,,,322,,1288,livres,"0,25",sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,19,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Cuir de Roussy,,,"37,8",,42,livres,"0,9",sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,1,20,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Cuivre,,,4130,,4130,livres,1,sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,2,21,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Colle de poisson,,,"58,8",,84,livres,"0,7",sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,2,22,,,,,Hasna,,,0,,,,,,,,
Local,1726,Marseille,,Hollande,Imports,Colle commune,,,272,,1360,livres,"0,2",sources/Local/Archives_de_la_CCI_de_Marseille_I_29_Marseille_Imports_1726.csv,Archives de la CCI de Marseille - I 29,2,23,,,,,Hasna,,,0,,,,,,,,
