source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Local,1738,Montpellier,,La Hollande,Imports,Argent vif,,,250,0,,Livres,5,sources/Local/AD34_C5488_Montpellier_Imports_1738.csv,AD34 C5488,105,,,,,,Laura Moutou,,,0,,,,,,,,
Local,1738,Montpellier,,La Hollande,Imports,Azur commun,,,280,0,,Livres,.35,sources/Local/AD34_C5488_Montpellier_Imports_1738.csv,AD34 C5488,105,,,,,,Laura Moutou,,,0,,,,,,,,
Local,1738,Montpellier,,La Hollande,Imports,Biere,,,1650,0,,Barriques,30,sources/Local/AD34_C5488_Montpellier_Imports_1738.csv,AD34 C5488,105,,,,,,Laura Moutou,,,0,,,,,,,,
Local,1738,Montpellier,,La Hollande,Imports,Bois de brezil,,,18232,0,,Livres,.53,sources/Local/AD34_C5488_Montpellier_Imports_1738.csv,AD34 C5488,105,,,,,,Laura Moutou,,,0,,,,,,,,
Local,1738,Montpellier,,La Hollande,Imports,Bois de Campesche,,,"13496,625",0,,Livres,.215,sources/Local/AD34_C5488_Montpellier_Imports_1738.csv,AD34 C5488,105,,,,,,Laura Moutou,,,0,,,,,,,,
Local,1738,Montpellier,,La Hollande,Imports,Canelle,,,"762,5",0,,Livres,6.25,sources/Local/AD34_C5488_Montpellier_Imports_1738.csv,AD34 C5488,105,,,,,,Laura Moutou,,,0,,,,,,,,
Local,1738,Montpellier,,La Hollande,Imports,Colle de poisson,,,550,0,,Livres,2.75,sources/Local/AD34_C5488_Montpellier_Imports_1738.csv,AD34 C5488,105,,,,,,Laura Moutou,,,0,,,,,,,,
Local,1738,Montpellier,,La Hollande,Imports,Colle forte,,,"4707,5",0,,Livres,.35,sources/Local/AD34_C5488_Montpellier_Imports_1738.csv,AD34 C5488,105,,,,,,Laura Moutou,,,0,,,,,,,,
Local,1738,Montpellier,,La Hollande,Imports,Cuivre en planches,,,56571,0,,Livres,1.5,sources/Local/AD34_C5488_Montpellier_Imports_1738.csv,AD34 C5488,105,,,,,,Laura Moutou,,,0,,,,,,,,
Local,1738,Montpellier,,La Hollande,Imports,Ceruze,,,1141,0,,Livres,.28,sources/Local/AD34_C5488_Montpellier_Imports_1738.csv,AD34 C5488,105,,,,,,Laura Moutou,,,0,,,,,,,,
