source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Résumé,1820,,,Royaume d'Espagne et ses colonies,Exports,Bestiaux,,,3463300,0,,,,sources/Résumé/AN_F12_251_Exports_1820.csv,AN F12 251,,1,,,,,Isabelle Vergne,,Impossible de calculer un prix unitaire car quantité par animaux,,,,,,,,,
Résumé,1820,,,Royaume d'Espagne et ses colonies,Exports,Beurre,,,208700,0,,quintaux,"136,3718872313",sources/Résumé/AN_F12_251_Exports_1820.csv,AN F12 251,,2,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1820,,,Royaume d'Espagne et ses colonies,Exports,Blés,,,131900,0,,quintaux,"16,2095790976",sources/Résumé/AN_F12_251_Exports_1820.csv,AN F12 251,,3,,,,,Isabelle Vergne,,chiffres flous,,,,,,,,,
Résumé,1820,,,Royaume d'Espagne et ses colonies,Exports,Chairs fraîches et salées,,,322300,0,,,,sources/Résumé/AN_F12_251_Exports_1820.csv,AN F12 251,,4,,,,,Isabelle Vergne,,Impossible de calculer un prix unitaire car quantité par type de chair (fraîche ou salée),,,,,,,,,
Résumé,1820,,,Royaume d'Espagne et ses colonies,Exports,Chairs volailles et gibier,,,288200,0,,,,sources/Résumé/AN_F12_251_Exports_1820.csv,AN F12 251,,5,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1820,,,Royaume d'Espagne et ses colonies,Exports,Farine et biscuit de mer,,,210000,0,,,,sources/Résumé/AN_F12_251_Exports_1820.csv,AN F12 251,,6,,,,,Isabelle Vergne,,impossible de calculer un prix unitaire car quantité par type de farine,,,,,,,,,
Résumé,1820,,,Royaume d'Espagne et ses colonies,Exports,Farine pâtes et vermicelle,,,21600,0,,quintaux,"95,6303365143",sources/Résumé/AN_F12_251_Exports_1820.csv,AN F12 251,,7,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1820,,,Royaume d'Espagne et ses colonies,Exports,Fromage,,,37500,0,,quintaux,"127,6754324286",sources/Résumé/AN_F12_251_Exports_1820.csv,AN F12 251,,8,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1820,,,Royaume d'Espagne et ses colonies,Exports,Fruits frais,,,8200,0,,quintaux,"31,1888608394",sources/Résumé/AN_F12_251_Exports_1820.csv,AN F12 251,,9,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1820,,,Royaume d'Espagne et ses colonies,Exports,Fruits secs divers,,,84900,0,,quintaux,"80,910155003",sources/Résumé/AN_F12_251_Exports_1820.csv,AN F12 251,,10,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1820,,,Royaume d'Espagne et ses colonies,Exports,Fruits secs amandes,,,8200,0,,quintaux,"102,434385698",sources/Résumé/AN_F12_251_Exports_1820.csv,AN F12 251,,11,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1820,,,Royaume d'Espagne et ses colonies,Exports,Fruits à l'eau de vie,,,125300,0,,quintaux,"249,6011602611",sources/Résumé/AN_F12_251_Exports_1820.csv,AN F12 251,,12,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1820,,,Royaume d'Espagne et ses colonies,Exports,Fruits et légumes confits et marinés,,,40300,0,,quintaux,"166,0091581543",sources/Résumé/AN_F12_251_Exports_1820.csv,AN F12 251,,13,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1820,,,Royaume d'Espagne et ses colonies,Exports,Graisse,,,14300,0,,quintaux,"117,2052401747",sources/Résumé/AN_F12_251_Exports_1820.csv,AN F12 251,,14,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1820,,,Royaume d'Espagne et ses colonies,Exports,Huile d'olive fine,,,23800,0,,quintaux,"298,0263157895",sources/Résumé/AN_F12_251_Exports_1820.csv,AN F12 251,,15,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1820,,,Royaume d'Espagne et ses colonies,Exports,Légumes,,,160900,0,,quintaux,"18,622631722",sources/Résumé/AN_F12_251_Exports_1820.csv,AN F12 251,,16,,,,,Isabelle Vergne,,,,,,,,,,,
