source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Résumé,1807,,,Royaume d'Espagne,Exports,Eaux-de-vie,,,2270294,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Vin divers,,,444024,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Vin de liqueurs,,,3664,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Huile d'olive,,,5925,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,"Bestiaux en bœufs, vaches, veaux, porcs et moutons",,,5228895,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Blé,,,33250,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Chairs salées,,,700788,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Fromage,,,161721,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Légumes,,,33291,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Fruits divers,,,36174,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Poissons de toute sorte,,,49760,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Miel,,,5330,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Sel,,,7285,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Provisions de bouche réunies,,,271476,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Liqueurs,,,91590,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Sirops,,,1206,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Cacao,,,1200,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Café,,,1941,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Sucre,,,8870,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Epiceries,,,94831,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
Résumé,1807,,,Royaume d'Espagne,Exports,Cannelle,,,634571,0,,,,sources/Résumé/AN_F12_251_Exports_1807.csv,AN F12 251,,,,,,,Isabelle Vergne,,,,,,,,,,,
