source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Angleterre,Exports,Bois mérein,,,4160,,32000,Douelles,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,1,,,,,Laura,,Pas de prix unitaire,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Hollande,Exports,Bois rouge pour teinture,,,29190,,197000,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,2,,,,,Laura,,Pas de prix unitaire,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Etat de l'empereur,Exports,Bois rouge pour teinture,,,900,,7500,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,3,,,,,Laura,,Pas de prix unitaire,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Angleterre,Exports,Cordage vieux,,,13500,,90000,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,4,,,,,Laura,,Pas de prix unitaire,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Angleterre,Exports,Drogues pour peinture ochre,,,1080,,60,Bariques,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,5,,,,,Laura,,Pas de prix unitaire,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Danemarck,Exports,Eau de vie,,,50756,,80096,Pintes,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,6,,,,,Laura,,278 muids et 32 pintes ; pas de prix unitaire,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Etats Unis d'Amérique,Exports,Eau de vie,,,1300,,2080,Pintes,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,7,,,,,Laura,,7 muids et 64 pintes ; pas de prix unitaire,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Danemarck,Exports,Eau de vie de Genièvre,,,390,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,8,,,,,Laura,,En valeur,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Danemarck,Exports,Esprit de vin,,,546,,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,9,,,,,Laura,,En valeur,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Etat de l'empereur,Exports,Epicerie poivre,,,5250,,3000,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,10,,,,,Laura,,Pas de prix unitaire,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Etat de l'empereur,Exports,Marchandises de l'Inde,,,500000,,220,Balles,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,11,,,,,Laura,,Pas de prix unitaire,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Hollande,Exports,Miel,,,37283,,186416,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,12,,,,,Laura,,Pas de prix unitaire,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Etat de l'empereur,Exports,Miel,,,20134,,107992,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,13,,,,,Laura,,Pas de prix unitaire,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Hollande,Exports,Mouchoirs de soie,,,42861,,1172,Pièces,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,14,,,,,Laura,,Pas de prix unitaire,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Etat de l'empereur,Exports,Papier peint,,,100,,1,Rame,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,15,,,,,Laura,,Pas de prix unitaire,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Etats Unis d'Amérique,Exports,Parfumerie poudre à poudrer,,,225,,500,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,16,,,,,Laura,,Pas de prix unitaire,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Danemarck,Exports,Poisson de mer harengs,,,24600,,90000,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,17,,,,,Laura,,Pas de prix unitaire,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Etat de l'empereur,Exports,Porcelaine,,,400,,200,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,18,,,,,Laura,,Pas de prix unitaire,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Danemarck,Exports,Sel,,,146778,,105600,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,19,,,,,Laura,,Pas de prix unitaire,,,,,,,,,
National toutes directions partenaires manquants,1789,Lorient,Port franc de Lorient,Suède,Exports,Sel,,,8000,,1056000,Livres,,sources/National toutes directions partenaires manquants/AN_F12_1666_Lorient_Exports_1789.csv,AN F12 1666,3,20,,,,,Laura,,Pas de prix unitaire,,,,,,,,,
