line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,10 mars-31 décembre 1787,Béarn,,Angleterre,Imports,Bas de laine en Coton,,,34000,,4500,livres,,sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Imports_1787.csv,AN F12 835,18,,,,,Demba,,,,,,,,,,,
2,National toutes directions partenaires manquants,10 mars-31 décembre 1787,Béarn,,Angleterre,Imports,Draperie de laine,,,67000,,6670,livres,,sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Imports_1787.csv,AN F12 835,18,,,,,Demba,,,,,,,,,,,
3,National toutes directions partenaires manquants,10 mars-31 décembre 1787,Béarn,,Angleterre,Imports,Etoffes de laine,,,79000,,10485,livres,,sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Imports_1787.csv,AN F12 835,18,,,,,Demba,,,,,,,,,,,
4,National toutes directions partenaires manquants,10 mars-31 décembre 1787,Béarn,,Angleterre,Imports,Etoffes de Coton,,,274000,,18274,livres,,sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Imports_1787.csv,AN F12 835,18,,,,,Demba,,,,,,,,,,,
5,National toutes directions partenaires manquants,10 mars-31 décembre 1787,Béarn,,Angleterre,Imports,Toiles de Bazin,,,48000,,3970,livres,,sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Imports_1787.csv,AN F12 835,18,,,,,Demba,,,,,,,,,,,
6,National toutes directions partenaires manquants,10 mars-31 décembre 1787,Béarn,,Angleterre,Imports,Toiles de coton,,,169000,,28704,livres,,sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Imports_1787.csv,AN F12 835,18,,,,,Demba,,,,,,,,,,,
7,National toutes directions partenaires manquants,10 mars-31 décembre 1787,Béarn,,Angleterre,Imports,Mousselines,,,20000,,334,pièces,,sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Imports_1787.csv,AN F12 835,18,,,,,Demba,,pièces pesant 900 livres,,,,,,,,,
8,National toutes directions partenaires manquants,10 mars-31 décembre 1787,Béarn,,Angleterre,Imports,Fayence,,,22000,,,,,sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Imports_1787.csv,AN F12 835,18,,,,,Demba,,,,,,,,,,,
9,National toutes directions partenaires manquants,10 mars-31 décembre 1787,Béarn,,Angleterre,Imports,Mercerie,,,13000,,5000,livres,,sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Imports_1787.csv,AN F12 835,18,,,,,Demba,,,,,,,,,,,
10,National toutes directions partenaires manquants,10 mars-31 décembre 1787,Béarn,,Angleterre,Imports,Peaux diverses,,,89000,,35700,livres,,sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Imports_1787.csv,AN F12 835,18,,,,,Demba,,,,,,,,,,,
11,National toutes directions partenaires manquants,10 mars-31 décembre 1787,Béarn,,Angleterre,Imports,Quincaillerie comune,,,12000,,6245,livres,,sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Imports_1787.csv,AN F12 835,18,,,,,Demba,,,,,,,,,,,
12,National toutes directions partenaires manquants,10 mars-31 décembre 1787,Béarn,,Angleterre,Imports,Tabac en feuilles,,,38000,,108720,livres,,sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Imports_1787.csv,AN F12 835,18,,,,,Demba,,,,,,,,,,,
13,National toutes directions partenaires manquants,10 mars-31 décembre 1787,Béarn,,Angleterre,Imports,Cacao,,,20000,,15300,livres,,sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Imports_1787.csv,AN F12 835,18,,,,,Demba,,,,,,,,,,,
14,National toutes directions partenaires manquants,10 mars-31 décembre 1787,Béarn,,Angleterre,Imports,Minium,,,13000,,3200,livres,,sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Imports_1787.csv,AN F12 835,18,,,,,Demba,,,,,,,,,,,
15,National toutes directions partenaires manquants,10 mars-31 décembre 1787,Béarn,,Angleterre,Imports,huile de morue,,,30000,,45750,livres,,sources/National toutes directions partenaires manquants/AN_F12_835_partner_Angleterre_Imports_1787.csv,AN F12 835,18,,,,,Demba,,,,,,,,,,,
