source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
National toutes directions partenaires manquants,1789,Soissons,Aubenton,Allemagne et Pologne,Exports,Bestiaux ; divers,,,344,0,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Soissons_Exports_1789.csv,AN F12 1666,2,,23909,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions partenaires manquants,1789,Soissons,Aubenton,Etats de l'Empereur,Exports,Bestiaux ; divers,,,1264,0,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Soissons_Exports_1789.csv,AN F12 1666,2,,23909,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions partenaires manquants,1789,Soissons,Aubenton,Allemagne et Pologne,Exports,Beurre,Champagne,,1197,0,,livres,,sources/National toutes directions partenaires manquants/AN_F12_1666_Soissons_Exports_1789.csv,AN F12 1666,2,,23909,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions partenaires manquants,1789,Soissons,Aubenton,Etats de l'Empereur,Exports,Charbon ; de bois,Champagne,,11475,0,,bannes,,sources/National toutes directions partenaires manquants/AN_F12_1666_Soissons_Exports_1789.csv,AN F12 1666,2,,23909,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions partenaires manquants,1789,Soissons,Aubenton,Allemagne et Pologne,Exports,Marchandises ; à la valeur,Champagne,,398,0,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Soissons_Exports_1789.csv,AN F12 1666,2,,23909,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions partenaires manquants,1789,Soissons,Aubenton,Etats de l'Empereur,Exports,Marchandises ; à la valeur,Champagne,,402,0,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Soissons_Exports_1789.csv,AN F12 1666,2,,23909,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions partenaires manquants,1789,Soissons,Aubenton,Allemagne et Pologne,Exports,Meubles ; divers,Champagne,,110,0,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Soissons_Exports_1789.csv,AN F12 1666,2,,23909,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions partenaires manquants,1789,Soissons,Aubenton,Etats de l'Empereur,Exports,Meubles ; divers,Champagne,,700,0,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Soissons_Exports_1789.csv,AN F12 1666,2,,23909,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions partenaires manquants,1789,Soissons,Aubenton,Etats de l'Empereur,Exports,Miel,Champagne,,4668,0,,livres,,sources/National toutes directions partenaires manquants/AN_F12_1666_Soissons_Exports_1789.csv,AN F12 1666,2,,23909,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions partenaires manquants,1789,Soissons,Aubenton,Etats de l'Empereur,Exports,Ouvrages ; divers,Champagne,,317,0,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Soissons_Exports_1789.csv,AN F12 1666,2,,23909,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions partenaires manquants,1789,Soissons,Aubenton,Allemagne et Pologne,Exports,Papier ; blanc,Hairrault,,292,0,,rames,,sources/National toutes directions partenaires manquants/AN_F12_1666_Soissons_Exports_1789.csv,AN F12 1666,2,,23909,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions partenaires manquants,1789,Soissons,Aubenton,Allemagne et Pologne,Exports,Papier ; gris,Hairrault,,716,0,,rames,,sources/National toutes directions partenaires manquants/AN_F12_1666_Soissons_Exports_1789.csv,AN F12 1666,2,,23909,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions partenaires manquants,1789,Soissons,Aubenton,Etats de l'Empereur,Exports,Vin,Champagne,,310,0,,muids,,sources/National toutes directions partenaires manquants/AN_F12_1666_Soissons_Exports_1789.csv,AN F12 1666,2,,23909,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions partenaires manquants,1789,Soissons,Aubenton,Allemagne et Pologne,Exports,Volailles,Champagne,,1704,0,,en nombre,,sources/National toutes directions partenaires manquants/AN_F12_1666_Soissons_Exports_1789.csv,AN F12 1666,2,,23909,,,,Jérémy Hervelin,,,,,,,,,,,
