line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
1,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Monde Réexports,Exports,Cacao,,,110925,,116895,livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_partner_Monde_Reexports_Exports_1788.csv,AN F12 1835 (tableau 32),164,,,,,Paul Chagnaud,,,,,,,,,,,,
2,National toutes directions partenaires manquants,1788,Bayonne,Bordeaux,Monde,Exports,Cacao,,,83275,,138798,livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_partner_Monde_Reexports_Exports_1788.csv,AN F12 1835 (tableau 32),164,,,,,Paul Chagnaud,,,,,,,,,,,,
3,National toutes directions partenaires manquants,1788,La Rochelle,La Rochelle,Monde,Exports,Cacao,,,1518,,2530,livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_partner_Monde_Reexports_Exports_1788.csv,AN F12 1835 (tableau 32),164,,,,,Paul Chagnaud,,,,,,,,,,,,
4,National toutes directions partenaires manquants,1788,Nantes,Nantes,Monde,Exports,Cacao,,,19056,,38113,livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_partner_Monde_Reexports_Exports_1788.csv,AN F12 1835 (tableau 32),164,,,,,Paul Chagnaud,,,,,,,,,,,,
5,National toutes directions partenaires manquants,1788,Rouen,Rouen,Monde,Exports,Cacao,,,1292,,2154,livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_partner_Monde_Reexports_Exports_1788.csv,AN F12 1835 (tableau 32),164,,,,,Paul Chagnaud,,,,,,,,,,,,
6,National toutes directions partenaires manquants,1788,Rouen,Le Havre,Monde,Exports,Cacao,,,13666,,22778,livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_partner_Monde_Reexports_Exports_1788.csv,AN F12 1835 (tableau 32),164,,,,,Paul Chagnaud,,,,,,,,,,,,
7,National toutes directions partenaires manquants,1788,Flandre,Dunkerque,Monde,Exports,Cacao,,,12765,,21275,livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_partner_Monde_Reexports_Exports_1788.csv,AN F12 1835 (tableau 32),164,,,,,Paul Chagnaud,,,,,,,,,,,,
8,National toutes directions partenaires manquants,1788,Marseille,Marseille,Monde,Exports,Cacao,,,335900,,671803,livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_partner_Monde_Reexports_Exports_1788.csv,AN F12 1835 (tableau 32),164,,,,,Paul Chagnaud,,,,,,,,,,,,
9,National toutes directions partenaires manquants,1788,Bayonne,Bayonne,Monde,Exports,Caffé,,,68709,,68303,livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_partner_Monde_Reexports_Exports_1788.csv,AN F12 1835 (tableau 32),164,,,,,Paul Chagnaud,,,,,,,,,,,,
10,National toutes directions partenaires manquants,1788,Bayonne,Bordeaux,Monde,Exports,Caffé,,,41212547,,37465951,livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_partner_Monde_Reexports_Exports_1788.csv,AN F12 1835 (tableau 32),164,,,,,Paul Chagnaud,,,,,,,,,,,,
11,National toutes directions partenaires manquants,1788,La Rochelle,La Rochelle,Monde,Exports,Caffé,,,2634801,,2395273,livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_partner_Monde_Reexports_Exports_1788.csv,AN F12 1835 (tableau 32),164,,,,,Paul Chagnaud,,,,,,,,,,,,
12,National toutes directions partenaires manquants,1788,Nantes,Nantes,Monde,Exports,Caffé,,,8687696,,7897901,livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_partner_Monde_Reexports_Exports_1788.csv,AN F12 1835 (tableau 32),164,,,,,Paul Chagnaud,,,,,,,,,,,,
13,National toutes directions partenaires manquants,1788,Saint-Malo,Saint-Malo,Monde,Exports,Caffé,,,271467,,246789,livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_partner_Monde_Reexports_Exports_1788.csv,AN F12 1835 (tableau 32),164,,,,,Paul Chagnaud,,,,,,,,,,,,
14,National toutes directions partenaires manquants,1788,Rouen,Rouen,Monde,Exports,Caffé,,,711013,,546934,livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_partner_Monde_Reexports_Exports_1788.csv,AN F12 1835 (tableau 32),164,,,,,Paul Chagnaud,,,,,,,,,,,,
15,National toutes directions partenaires manquants,1788,Caen,Granville,Monde,Exports,Caffé,,,452,,411,livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_partner_Monde_Reexports_Exports_1788.csv,AN F12 1835 (tableau 32),164,,,,,Paul Chagnaud,,,,,,,,,,,,
16,National toutes directions partenaires manquants,1788,Rouen,Fécamp,Monde,Exports,Caffé,,,8530,,6824,livres,,sources/National toutes directions partenaires manquants/AN_F12_1835_partner_Monde_Reexports_Exports_1788.csv,AN F12 1835 (tableau 32),164,,,,,Paul Chagnaud,,,,,,,,,,,,
