source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
National toutes directions partenaires manquants,1789,Montpellier,Agde,Marseille,Imports,Amandes,,,49466,,"761,02",Quintal,65,sources/National toutes directions partenaires manquants/AN_F12_1667_Montpellier_Imports_1789.csv,AN F12 1667,3,1,,,,,Anthony Rebours,,Unité d'origine Livre,"-0,3",,,,,,,,
National toutes directions partenaires manquants,1789,Montpellier,Agde,Marseille,Imports,Amidon,,,2910,,"72,76",Quintal,40,sources/National toutes directions partenaires manquants/AN_F12_1667_Montpellier_Imports_1789.csv,AN F12 1667,3,2,,,,,Anthony Rebours,,Unité d'origine Livre,"-0,4",,,,,,,,
National toutes directions partenaires manquants,1789,Montpellier,Agde,Espagne,Imports,Balais de palme,,,4044,,3370,Douzaine,"1,2",sources/National toutes directions partenaires manquants/AN_F12_1667_Montpellier_Imports_1789.csv,AN F12 1667,3,3,,,,,Anthony Rebours,,,0,,,,,,,,
National toutes directions partenaires manquants,1789,Montpellier,Agde,Marseille,Imports,Bois; Pour peinture et teinture,,,256,,"17,07",Quintal,15,sources/National toutes directions partenaires manquants/AN_F12_1667_Montpellier_Imports_1789.csv,AN F12 1667,3,4,,,,,Anthony Rebours,,Unité d'origine Livre,"-0,05",,,,,,,,
National toutes directions partenaires manquants,1789,Montpellier,Agde,Sardaigne,Imports,Bois; Pour peinture et teinture,,,1765,,"117,68",Quintal,15,sources/National toutes directions partenaires manquants/AN_F12_1667_Montpellier_Imports_1789.csv,AN F12 1667,3,5,,,,,Anthony Rebours,,Unité d'origine Livre,"-0,2",,,,,,,,
National toutes directions partenaires manquants,1789,Montpellier,Agde,Marseille,Imports,Bois; De Ste Marthe,,,4750,,95,Quintal,50,sources/National toutes directions partenaires manquants/AN_F12_1667_Montpellier_Imports_1789.csv,AN F12 1667,3,6,,,,,Anthony Rebours,,Unité d'origine Livre,0,,,,,,,,
National toutes directions partenaires manquants,1789,Montpellier,Agde,Marseille,Imports,Bonnetterie diverse,,,132,,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Montpellier_Imports_1789.csv,AN F12 1667,3,7,,,,,Anthony Rebours,,,132,,,,,,,,
National toutes directions partenaires manquants,1789,Montpellier,Agde,Marseille,Imports,Bray?; Bray,,,4643,,"316,19",Quintal,15,sources/National toutes directions partenaires manquants/AN_F12_1667_Montpellier_Imports_1789.csv,AN F12 1667,3,8,,,,,Anthony Rebours,,Unité d'origine Livre,"-99,85",,,,,,,,
National toutes directions partenaires manquants,1789,Montpellier,Agde,Marseille,Imports,Bray?; Goudron,,,576,,"38,4",Quintal,15,sources/National toutes directions partenaires manquants/AN_F12_1667_Montpellier_Imports_1789.csv,AN F12 1667,3,9,,,,,Anthony Rebours,,Unité d'origine Livre,0,,,,,,,,
National toutes directions partenaires manquants,1789,Montpellier,Agde,Marseille,Imports,Cacao,,,5547,,"44,38",Quintal,125,sources/National toutes directions partenaires manquants/AN_F12_1667_Montpellier_Imports_1789.csv,AN F12 1667,3,10,,,,,Anthony Rebours,,Unité d'origine Livre,"-0,5",,,,,,,,
National toutes directions partenaires manquants,1789,Montpellier,Agde,Marseille,Imports,Cendres;,,,891,,6480,Livre,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Montpellier_Imports_1789.csv,AN F12 1667,3,11,,,,,Anthony Rebours,,,891,,,,,,,,
National toutes directions partenaires manquants,1789,Montpellier,Agde,Marseille,Imports,Cendres; De Sicile,,,1104,,"73,65",Quintal,15,sources/National toutes directions partenaires manquants/AN_F12_1667_Montpellier_Imports_1789.csv,AN F12 1667,3,12,,,,,Anthony Rebours,,Unité d'origine Livre,"-0,75",,,,,,,,
National toutes directions partenaires manquants,1789,Montpellier,Agde,Marseille,Imports,Cendres; Potasse,,,3083,,"102,76",Quintal,30,sources/National toutes directions partenaires manquants/AN_F12_1667_Montpellier_Imports_1789.csv,AN F12 1667,3,13,,,,,Anthony Rebours,,Unité d'origine Livre,"0,2",,,,,,,,
National toutes directions partenaires manquants,1789,Montpellier,Agde,Marseille,Imports,Cire jaune;,,,14926,,"99,51",Quintal,150,sources/National toutes directions partenaires manquants/AN_F12_1667_Montpellier_Imports_1789.csv,AN F12 1667,3,14,,,,,Anthony Rebours,,Unité d'origine Livre,"-0,5",,,,,,,,
National toutes directions partenaires manquants,1789,Montpellier,Agde,Marseille,Imports,Cire jaune; En bougie,,,210,,"0,7",Quintal,250,sources/National toutes directions partenaires manquants/AN_F12_1667_Montpellier_Imports_1789.csv,AN F12 1667,3,15,,,,,Anthony Rebours,,Unité d'origine Livre,35,,,,,,,,
