source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
National toutes directions tous partenaires,1750,Rouen,,"Portugal, Isles Madere, Terceres et Acores",Exports,Amandes,,,85.5,0,190,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,324,5999,85.5,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Marseille,,"Portugal, Isles Madere, Terceres et Acores",Exports,Argenterie,,,30000,0,6,caisses,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,324,6000,30000,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Nantes,,"Portugal, Isles Madere, Terceres et Acores",Exports,Avoine,,,2200,0,22,tonneaux,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,324,6001,2200,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Rennes,,"Portugal, Isles Madere, Terceres et Acores",Exports,Bagues ; de cuivre,,,20,0,1,grosses,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,324,6002,20,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Amiens,,"Portugal, Isles Madere, Terceres et Acores",Exports,Baracan,,,3075,0,1025,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,324,6003,17085,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Flandre,,"Portugal, Isles Madere, Terceres et Acores",Exports,Baracan,,,14010,0,467,pièces,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,324,6004,17085,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Rennes,,"Portugal, Isles Madere, Terceres et Acores",Exports,Bas ; de fil,,,62.5,0,25,paires,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,325,6005,236712.5,62.5,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Marseille,,"Portugal, Isles Madere, Terceres et Acores",Exports,Bas ; de filozelle,,,1500,0,100,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,325,6006,236712.5,1500,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Amiens,,"Portugal, Isles Madere, Terceres et Acores",Exports,Bas ; de laine,,,2320,0,580,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,325,6007,236712.5,16000,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Rouen,,"Portugal, Isles Madere, Terceres et Acores",Exports,Bas ; de laine,,,13680,0,1710,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Portugal_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,325,6008,236712.5,16000,,,Jérémy Hervelin,,,,,,,,,,,
