source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
National toutes directions tous partenaires,1750,Marseille,,"Espagne, Canaries et Indes Occidentales",Exports,Acier,,,20414.5,0,58327,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,118,1362,20414.5,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Marseille,,"Espagne, Canaries et Indes Occidentales",Exports,Agaric,,,50,0,50,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,118,1363,50,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Marseille,,"Espagne, Canaries et Indes Occidentales",Exports,Ajamis,,,442080,0,49120,pièces,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,118,1364,442080,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Rouen,,"Espagne, Canaries et Indes Occidentales",Exports,Aiguilles,,,1120,0,280,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,118,1365,1120,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Montpellier,,"Espagne, Canaries et Indes Occidentales",Exports,Aloës,,,16.3,0,13,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,118,1366,16.3,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Marseille,,"Espagne, Canaries et Indes Occidentales",Exports,Alun,,,8587.200000000001,0,71560,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,118,1367,8587.200000000001,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Marseille,,"Espagne, Canaries et Indes Occidentales",Exports,Amadou,,,3313.8,0,4734,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,118,1368,3313.8,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Marseille,,"Espagne, Canaries et Indes Occidentales",Exports,Amandes ; cassées,,,960,0,4800,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,119,1369,960,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Bayonne,,"Espagne, Canaries et Indes Occidentales",Exports,Amidon,,,1,0,4,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,119,1370,674,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Marseille,,"Espagne, Canaries et Indes Occidentales",Exports,Amidon,,,673,0,3365,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,119,1371,674,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Marseille,,"Espagne, Canaries et Indes Occidentales",Exports,Anis,,,5,0,25,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,120,1372,5,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Marseille,,"Espagne, Canaries et Indes Occidentales",Exports,Antimoine,,,75,0,500,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,120,1373,75,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Rouen,,"Espagne, Canaries et Indes Occidentales",Exports,Arbres ; à planter,,,35,0,,,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,120,1374,35,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Marseille,,"Espagne, Canaries et Indes Occidentales",Exports,Arcenic,,,325.5,0,1085,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,120,1375,325.5,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Narbonne,,"Espagne, Canaries et Indes Occidentales",Exports,Ardoises,,,90,0,3600,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,120,1376,90,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Bayonne,,"Espagne, Canaries et Indes Occidentales",Exports,Argenterie,,,100997.2,0,1836,marcs,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,120,1377,101497.2,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Montpellier,,"Espagne, Canaries et Indes Occidentales",Exports,Argenterie,,,500,0,10,marcs,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,120,1378,101497.2,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Montpellier,,"Espagne, Canaries et Indes Occidentales",Exports,Asnes,,,20,0,1,en nombre,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,120,1379,20,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Narbonne,,"Espagne, Canaries et Indes Occidentales",Exports,Assiettes ; de terre,,,1.2,0,2,douzaines,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,120,1380,1.2,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Flandre,,"Espagne, Canaries et Indes Occidentales",Exports,Baigues,,,4345,0,79,pièces,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,121,1381,4345,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Marseille,,"Espagne, Canaries et Indes Occidentales",Exports,Balais ; de palme,,,15.3,0,17,douzaines,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,121,1382,15.3,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Marseille,,"Espagne, Canaries et Indes Occidentales",Exports,Baleine ; coupée,,,3260,0,652,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,121,1383,3260,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Amiens,,"Espagne, Canaries et Indes Occidentales",Exports,Baracan,,,14025,0,4675,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,121,1384,45435,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Flandre,,"Espagne, Canaries et Indes Occidentales",Exports,Baracan,,,31410,0,1047,pièces,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,121,1385,45435,,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Bordeaux,,"Espagne, Canaries et Indes Occidentales",Exports,Bas ; de coton,,,28,0,7,paires,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,122,1386,3820818.8,17211,,,Jérémy Hervelin,,,,,,,,,,,
National toutes directions tous partenaires,1750,Marseille,,"Espagne, Canaries et Indes Occidentales",Exports,Bas ; de coton,,,16730,0,3346,livres,,sources/National toutes directions tous partenaires/BM_Saint-Brieuc_Fonds_Gournay_M85_partner_Espagne_Exports_1750.csv,BM Saint-Brieuc Fonds Gournay - M85,122,1387,3820818.8,17211,,,Jérémy Hervelin,,,,,,,,,,,
