source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
National partenaires manquants,1752,,,Flandre,Imports,Acier,,,127.8,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,,232502,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Flandre,Imports,Aiguilles,,,13740,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,,409927,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Flandre,Imports,Anchois,,,62,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,,14101,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Flandre,Imports,Arbres ; à planter,,,285,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,,685,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Flandre,Imports,Ardoises,,,155,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,,35920,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Flandre,Imports,Argenterie,,,639,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",98,,16889,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Flandre,Imports,Avoine,,,85.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,,272948,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Flandre,Imports,Azur,,,1714.7,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,,266225,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Flandre,Imports,Balais ; de bois,,,6182.6,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,,11490,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Flandre,Imports,Baléine ; coupée,,,1237.5,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Flandres_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",100,,670821,,,,Annick Davis,,,,,,,,,,,
