line_number,source_type,year,customs_region,customs_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,absurd_observation,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
30,National partenaires manquants,1784,,,Angleterre,Exports,Bois Feuillard et Cercles,,,23300,,566200,nombre,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
31,National partenaires manquants,1784,,,Angleterre,Exports,Bray et Gaudron,,,19600,,167400,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
32,National partenaires manquants,1784,,,Angleterre,Exports,Bray Resine,,,20600,,391200,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
33,National partenaires manquants,1784,,,Angleterre,Exports,Cuivre,,,15300,,12800,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
34,National partenaires manquants,1784,,,Angleterre,Exports,Graines diverses,,,12100,,15000,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
35,National partenaires manquants,1784,,,Angleterre,Exports,Graines de Lin,,,127800,,954800,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
36,National partenaires manquants,1784,,,Angleterre,Exports,Graines de foin Luzerne et treffle,,,16200,,34400,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
37,National partenaires manquants,1784,,,Angleterre,Exports,Souffre,,,11400,,96600,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
38,National partenaires manquants,1784,,,Angleterre,Exports,Laine,,,212800,,42700,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
39,National partenaires manquants,1784,,,Angleterre,Exports,Soye,,,117000,,4960,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
40,National partenaires manquants,1784,,,Angleterre,Exports,Bonneterie de Coton,,,28300,,5640,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
41,National partenaires manquants,1784,,,Angleterre,Exports,Bonneterie de Soie,,,49000,,938,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
42,National partenaires manquants,1784,,,Angleterre,Exports,Dentelle de fil,,,437000,,461,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
43,National partenaires manquants,1784,,,Angleterre,Exports,Dentelle de Soie,,,1635300,,4300,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
44,National partenaires manquants,1784,,,Angleterre,Exports,Etoffe de Coton,,,10000,,1080,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
45,National partenaires manquants,1784,,,Angleterre,Exports,Etoffe de Soie,,,196200,,3680,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
46,National partenaires manquants,1784,,,Angleterre,Exports,Gaze de Soie,,,19100,,236,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
47,National partenaires manquants,1784,,,Angleterre,Exports,Toiles Meslées,,,100200,,,,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
48,National partenaires manquants,1784,,,Angleterre,Exports,Toiles peinte,,,25600,,3310,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
49,National partenaires manquants,1784,,,Angleterre,Exports,Toiles de Lin diverse,,,36500,,13820,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
50,National partenaires manquants,1784,,,Angleterre,Exports,Toiles batiste,,,2226600,,372610,aunes,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
51,National partenaires manquants,1784,,,Angleterre,Exports,Toile de fil et Coton Siamoise,,,32800,,6100,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
52,National partenaires manquants,1784,,,Angleterre,Exports,Toile de chanvre,,,39000,,25000,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
53,National partenaires manquants,1784,,,Angleterre,Exports,Cheveux,,,15400,,,,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
54,National partenaires manquants,1784,,,Angleterre,Exports,Cuirs apretés,,,13900,,8600,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,168 en nombre,,,,,,,,,,
55,National partenaires manquants,1784,,,Angleterre,Exports,Eaux et huiles spiritueuses,,,11400,,,,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
56,National partenaires manquants,1784,,,Angleterre,Exports,Gants de Grenoble,,,67700,,5640,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
57,National partenaires manquants,1784,,,Angleterre,Exports,Gants de peaux,,,9400,,780,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
58,National partenaires manquants,1784,,,Angleterre,Exports,Librairie,,,10100,,4900,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
59,National partenaires manquants,1784,,,Angleterre,Exports,Liege en planche,,,34400,,145000,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
60,National partenaires manquants,1784,,,Angleterre,Exports,Liege en Bouchons,,,13600,,9765,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
61,National partenaires manquants,1784,,,Angleterre,Exports,Marchandises mêlées,,,33100,,,,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
62,National partenaires manquants,1784,,,Angleterre,Exports,Mercerie meslées,,,85000,,17600,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
63,National partenaires manquants,1784,,,Angleterre,Exports,Ornemens d'Eglise,,,32000,,,,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
64,National partenaires manquants,1784,,,Angleterre,Exports,Orfeverie et argenterie,,,89400,,1700,marcs,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
65,National partenaires manquants,1784,,,Angleterre,Exports,Ouvrages divers,,,23000,,,,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
66,National partenaires manquants,1784,,,Angleterre,Exports,Ouvrage de cuivre doré et argenté,,,10000,,,,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
67,National partenaires manquants,1784,,,Angleterre,Exports,Ouvrages de Porcelaine,,,21900,,3390,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
68,National partenaires manquants,1784,,,Angleterre,Exports,Ouvrages de terre Cuite,,,140500,,,,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
69,National partenaires manquants,1784,,,Angleterre,Exports,Papier à Ecrire,,,57000,,75500,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
70,National partenaires manquants,1784,,,Angleterre,Exports,Parfumerie,,,13500,,,,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
71,National partenaires manquants,1784,,,Angleterre,Exports,Peaux apretées de Chevres,,,106000,,1510,douzaines,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
72,National partenaires manquants,1784,,,Angleterre,Exports,Peaux de Chevreaux,,,35300,,2940,douzaines,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
73,National partenaires manquants,1784,,,Angleterre,Exports,Plumes d'Autruche appretés,,,14500,,180,livres,,sources/National partenaires manquants/AN_F12_1835_partner_Angleterre_Exports_1784.csv,AN F12 1835,4,,,,,Demba Konate,,,,,,,,,,,,
