line_number,source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_per_unit,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_unit_val_x_qty,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
132,National partenaires manquants,1786,,,Etats-Unis,Imports,bois de construction,,,32100,,,,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Matières premières,,,,,,,,,
133,National partenaires manquants,1786,,,Etats-Unis,Imports,bois merrein,,,67840,,542700,nombre,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Matières premières,,,,,,,,,
134,National partenaires manquants,1786,,,Etats-Unis,Imports,bois de teinture,,,23150,,121000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Matières premières,,,,,,,,,
135,National partenaires manquants,1786,,,Etats-Unis,Imports,"Bray, Goudron et résine",,,202920,,2186400,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Matières premières,,,,,,,,,
136,National partenaires manquants,1786,,,Etats-Unis,Imports,charbon de terre,,,34010,,2112000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Matières premières,,,,,,,,,
137,National partenaires manquants,1786,,,Etats-Unis,Imports,coton en laine,,,22340,,11170,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Matières premières,,,,,,,,,
138,National partenaires manquants,1786,,,Etats-Unis,Imports,Tabac en feuilles,,,7188330,,16913720,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Matières premières,,,,,,,,,
139,National partenaires manquants,1786,,,Etats-Unis,Imports,lin,,,68750,,125000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Matières premières,,,,,,,,,
140,National partenaires manquants,1786,,,Etats-Unis,Imports,cendres potasse,,,19960,,47540,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Objets d'industrie,,,,,,,,,
141,National partenaires manquants,1786,,,Etats-Unis,Imports,pelletterie diverse,,,20790,,4772,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Objets d'industrie,,,,,,,,,
142,National partenaires manquants,1786,,,Etats-Unis,Imports,pelletterie peaux de daims,,,221520,,56570,nombre,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Objets d'industrie,,,,,,,,,
143,National partenaires manquants,1786,,,Etats-Unis,Imports,objets d'industrie : marchandises non dénommées,,,37500,,,,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Objets d'industrie,,,,,,,,,
144,National partenaires manquants,1786,,,Etats-Unis,Imports,bled de toutes sortes,,,143120,,1509260,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Comestibles,,,,,,,,,
145,National partenaires manquants,1786,,,Etats-Unis,Imports,caffé,,,59730,,79640,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Comestibles,,,,,,,,,
146,National partenaires manquants,1786,,,Etats-Unis,Imports,chair salée ou lard,,,14400,,37160,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Comestibles,,,,,,,,,
147,National partenaires manquants,1786,,,Etats-Unis,Imports,farine,,,100600,,503000,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Comestibles,,,,,,,,,
148,National partenaires manquants,1786,,,Etats-Unis,Imports,riz,,,490110,,1960440,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Comestibles,,,,,,,,,
149,National partenaires manquants,1786,,,Etats-Unis,Imports,sucre terré et tête,,,40750,,77460,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Comestibles,,,,,,,,,
150,National partenaires manquants,1786,,,Etats-Unis,Imports,Marchandises diverses en petits articles,,,87300,,,,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,,,,,,,,,,
151,National partenaires manquants,1786,,,Etats-Unis,Imports,gensing,,,14240,,7124,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Drogues,,,,,,,,,
152,National partenaires manquants,1786,,,Etats-Unis,Imports,indigo,,,43660,,5458,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Drogues,,,,,,,,,
153,National partenaires manquants,1786,,,Etats-Unis,Imports,térébantine,,,69830,,399070,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Drogues,,,,,,,,,
154,National partenaires manquants,1786,,,Etats-Unis,Imports,huile de baleine,,,66230,,189240,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Productions de la pêche,,,,,,,,,
155,National partenaires manquants,1786,,,Etats-Unis,Imports,huile de morue,,,91850,,229640,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Productions de la pêche,,,,,,,,,
156,National partenaires manquants,1786,,,Etats-Unis,Imports,huile de poissons,,,241350,,791330,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Productions de la pêche,,,,,,,,,
157,National partenaires manquants,1786,,,Etats-Unis,Imports,morues,,,136290,,454300,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Productions de la pêche,,,,,,,,,
158,National partenaires manquants,1786,,,Etats-Unis,Imports,baleine en fanon,,,41000,,11900,Livres,,sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,Productions de la pêche,,,,,,,,,
159,National partenaires manquants,1786,,,Etats-Unis,Imports,tabacs,,,2455000,,7794000,livre,"0,315",sources/National partenaires manquants/AN_F12_1835_partner_Etats-Unis_d_Amerique_Imports_1786.csv,AN F12 1835,12,,,,,Paul CHEVRET,,arrondi,-110,,,,,,,,
