source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
National partenaires manquants,1752,,,Levant,Imports,Acier,,,9695,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,,232502,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Levant,Imports,Ajamis,,,442746,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",99,,442746,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Levant,Imports,Alaya,,,11172,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,,11172,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Levant,Imports,Aloës,,,3072,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,,3126,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Levant,Imports,Alun,,,44376,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,,249601,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Levant,Imports,Amandes ; cassées,,,804,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",96,,70853,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Levant,Imports,Ancres ; de fer,,,800,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,,70911,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Levant,Imports,Anis,,,280,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",97,,16209,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Levant,Imports,Bas ; de coton,,,48005,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,,238654,,,,Annick Davis,,,,,,,,,,,
National partenaires manquants,1752,,,Levant,Imports,Batanonis,,,17200,0,,,,sources/National partenaires manquants/BM_Rouen_Montbret_155-1_partner_Levant_Imports_1752.csv,"BM Rouen, Fonds Montbret, 155-1",101,,17200,,,,Annick Davis,,,,,,,,,,,
