source_type,year,tax_department,tax_office,partner,export_import,product,origin,width_in_line,value,value_part_of_bundle,quantity,quantity_unit,value_unit,filepath,source,sheet,line_number,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,difference_value_unit_price,trade_deficit,trade_surplus,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks
Objet Général,1759,,,Alllemagne,Exports,Acier,,,17.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,,14498,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Espagne,Exports,Acier,,,11720,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,,14498,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Isles,Exports,Acier,,,60,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,,14498,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Savoye,Exports,Acier,,,22.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,,14498,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Suisse,Exports,Acier,,,2677.5,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,,14498,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Allemagne,Exports,Agneaux,,,707,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,,822,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Espagne,Exports,Agneaux,,,3,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,,822,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Savoye,Exports,Agneaux,,,112,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,,822,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Flandre,Exports,Agréments de soye,,,2124,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,,2328,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Suisse,Exports,Agréments de soye,,,204,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,,2328,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Flandre,Exports,Aiguilles,,,193,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,,0,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Espagne,Exports,Ails,,,9,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",4,,12,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Savoye,Exports,Ails,,,3,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",4,,12,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Espagne,Exports,Ajamis,,,36333,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,,72963,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Genes,Exports,Ajamis,,,720,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,,72963,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Italie,Exports,Ajamis,,,17919,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,,72963,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Levant,Exports,Ajamis,,,5418,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,,72963,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Savoye,Exports,Ajamis,,,12573,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",3,,72963,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Allemagne,Exports,Ajustements,,,15528,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",4,,0,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Espagne,Exports,Alaya,,,14,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",4,,0,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Allemagne,Exports,Alun,,,18,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",4,,36906,,,,Fatima Zahra,,,,,,,,,,,
Objet Général,1759,,,Espagne,Exports,Alun,,,4268,0,,,,sources/Objet Général/BM_Rouen_Montbret_155-2_Exports_1759.csv,"BM Rouen, Fonds Montbret, 155-2",4,,36906,,,,Fatima Zahra,,,,,,,,,,,
